Section,GlobalIndex,LocalIndex,TargetChar,Yaw,Pitch,UserInput,IsCorrect,FontSize,SpawnZone,,Label,,,,,,,,,,,
24,211,4,D,-40.16,-13.56,D,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
24,212,5,E,6.23,1.46,E,TRUE,201,Middle-Center,,0,,,,,,,,,,,
24,213,6,Z,45.96,-19.43,Z,TRUE,28.3,Middle-Right,,0,,,,,,,,,,,
24,214,7,C,-45.13,-47.88,NotVisible,FALSE,6.5,Bottom-Left,,1,,,,,,,,,,,
24,215,8,O,-3.29,-36.56,O,TRUE,122.9,Bottom-Center,,0,,,,,,,,,,,
24,216,9,P,35.62,-51.28,NotVisible,FALSE,28.3,Bottom-Right,,1,,,,,,,,,,,
25,217,1,Z,-47.65,40.12,NotVisible,FALSE,122.9,Top-Left,,1,,,,,,,,,,,
25,218,2,D,-19.08,13.84,D,TRUE,46.1,Top-Center,,0,,,,,,,,,,,
25,219,3,P,46.7,38.13,NotVisible,FALSE,10.6,Top-Right,,1,,,,,,,,,,,
25,220,4,O,-49.76,-2.3,O,TRUE,75.3,Middle-Left,,0,,,,,,,,,,,
25,221,5,F,-13.59,-24.26,F,TRUE,28.3,Middle-Center,,0,,,,,,,,,,,
25,222,6,T,30.01,-0.45,T,TRUE,17.3,Middle-Right,,0,,,,,,,,,,,
25,223,7,E,-50.87,-36.56,NotVisible,FALSE,75.3,Bottom-Left,,1,,,,,,,,,,,
25,224,8,L,-20.75,-31.8,E,FALSE,6.5,Bottom-Center,,1,,,,,,,,,,,
25,225,9,C,41.93,-48.17,NotVisible,FALSE,122.9,Bottom-Right,,1,,,,,,,,,,,
26,226,1,Z,-39.91,38.46,Z,TRUE,201,Top-Left,,0,,,,,,,,,,,
26,227,2,D,12.96,37.53,D,TRUE,46.1,Top-Center,,0,,,,,,,,,,,
26,228,3,O,40.38,25.76,NotVisible,FALSE,10.6,Top-Right,,1,,,,,,,,,,,
26,229,4,L,-52.82,-21.76,F,FALSE,75.3,Middle-Left,,1,,,,,,,,,,,
26,230,5,C,-19.29,3,C,TRUE,201,Middle-Center,,0,,,,,,,,,,,
26,231,6,T,48.44,4.62,T,TRUE,75.3,Middle-Right,,0,,,,,,,,,,,
26,232,7,E,-30.99,-40.71,E,TRUE,201,Bottom-Left,,0,,,,,,,,,,,
26,233,8,P,-14,-50.1,NotVisible,FALSE,10.6,Bottom-Center,,1,,,,,,,,,,,
26,234,9,F,47.48,-40.9,NotVisible,FALSE,75.3,Bottom-Right,,1,,,,,,,,,,,
27,235,1,P,-49.21,35.23,NotVisible,FALSE,201,Top-Left,,1,,,,,,,,,,,
27,236,2,Z,-8.02,12.01,T,FALSE,6.5,Top-Center,,1,,,,,,,,,,,
27,237,3,C,31.9,21.95,C,TRUE,28.3,Top-Right,,0,,,,,,,,,,,
27,238,4,O,-44.49,-22.86,O,TRUE,75.3,Middle-Left,,0,,,,,,,,,,,
27,239,5,D,-0.87,-22.96,D,TRUE,201,Middle-Center,,0,,,,,,,,,,,
27,240,6,L,44.47,5.7,NotVisible,FALSE,6.5,Middle-Right,,1,,,,,,,,,,,
27,241,7,T,-50.99,-47.71,NotVisible,FALSE,28.3,Bottom-Left,,1,,,,,,,,,,,
27,242,8,E,3.43,-52,NotVisible,FALSE,28.3,Bottom-Center,,1,,,,,,,,,,,
27,243,9,F,33.57,-48.72,NotVisible,FALSE,46.1,Bottom-Right,,1,,,,,,,,,,,
28,244,1,Z,-42.23,14.82,Z,TRUE,75.3,Top-Left,,0,,,,,,,,,,,
28,245,2,F,20.6,40.25,F,TRUE,17.3,Top-Center,,0,,,,,,,,,,,
28,246,3,L,33.02,26.03,L,TRUE,122.9,Top-Right,,0,,,,,,,,,,,
28,247,4,T,-49.69,-1.78,T,TRUE,201,Middle-Left,,0,,,,,,,,,,,
28,248,5,P,16.97,-24.84,Z,FALSE,6.5,Middle-Center,,1,,,,,,,,,,,
28,249,6,O,38.51,-17.67,O,TRUE,28.3,Middle-Right,,0,,,,,,,,,,,
28,250,7,D,-45.14,-33.39,NotVisible,FALSE,17.3,Bottom-Left,,1,,,,,,,,,,,
28,251,8,C,-21.91,-41.36,NotVisible,FALSE,6.5,Bottom-Center,,1,,,,,,,,,,,
28,252,9,E,42.02,-33.55,NotVisible,FALSE,6.5,Bottom-Right,,1,,,,,,,,,,,
29,253,1,D,-51.38,37.87,NotVisible,FALSE,6.5,Top-Left,,1,,,,,,,,,,,
29,254,2,L,-2.99,35.95,L,TRUE,28.3,Top-Center,,0,,,,,,,,,,,
29,255,3,O,40.25,27.49,O,TRUE,46.1,Top-Right,,0,,,,,,,,,,,
29,256,4,F,-47.22,-21.91,NotVisible,FALSE,17.3,Middle-Left,,1,,,,,,,,,,,
29,257,5,C,15.5,-22.13,C,TRUE,46.1,Middle-Center,,0,,,,,,,,,,,
29,258,6,P,49.44,-10.68,F,FALSE,46.1,Middle-Right,,1,,,,,,,,,,,
29,259,7,T,-35.83,-43.28,NotVisible,FALSE,17.3,Bottom-Left,,1,,,,,,,,,,,
29,260,8,E,11.15,-46.11,NotVisible,FALSE,46.1,Bottom-Center,,1,,,,,,,,,,,
29,261,9,Z,36.5,-36.86,NotVisible,FALSE,6.5,Bottom-Right,,1,,,,,,,,,,,
30,262,1,L,-38.18,15.19,L,TRUE,46.1,Top-Left,,0,,,,,,,,,,,
30,263,2,C,-4.34,34.79,C,TRUE,75.3,Top-Center,,0,,,,,,,,,,,
30,264,3,P,49.99,14.31,F,FALSE,75.3,Top-Right,,1,,,,,,,,,,,
30,265,4,O,-48.86,-25.42,NotVisible,FALSE,17.3,Middle-Left,,1,,,,,,,,,,,
30,266,5,F,-7.78,3.27,F,TRUE,75.3,Middle-Center,,0,,,,,,,,,,,
30,267,6,Z,28.73,-5.46,Z,TRUE,122.9,Middle-Right,,0,,,,,,,,,,,
30,268,7,D,-32.21,-37.74,O,FALSE,17.3,Bottom-Left,,1,,,,,,,,,,,
30,269,8,E,-1.91,-45.24,NotVisible,FALSE,10.6,Bottom-Center,,1,,,,,,,,,,,
30,270,9,T,38.7,-45.96,T,TRUE,28.3,Bottom-Right,,0,,,,,,,,,,,
1,1,1,Z,-26.62,42.27,NotVisible,FALSE,6.5,Top-Left,,1,,,,,,,,,,,
1,2,2,F,19.07,22.26,F,TRUE,75.3,Top-Center,,0,,,,,,,,,,,
1,3,3,T,38.12,16.87,NotVisible,FALSE,6.5,Top-Right,,1,,,,,,,,,,,
1,4,4,C,-34.58,-9.7,C,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
1,5,5,E,-3.47,6.91,E,TRUE,17.3,Middle-Center,,0,,,,,,,,,,,
1,6,6,O,44.54,-14.27,O,TRUE,201,Middle-Right,,0,,,,,,,,,,,
1,7,7,D,-41.7,-35.93,NotVisible,FALSE,6.5,Bottom-Left,,1,,,,,,,,,,,
1,8,8,P,20.23,-44.24,P,TRUE,46.1,Bottom-Center,,0,,,,,,,,,,,
1,9,9,L,38.51,-41.15,L,TRUE,201,Bottom-Right,,0,,,,,,,,,,,
2,10,1,D,-54.11,15.73,NotVisible,FALSE,46.1,Top-Left,,1,,,,,,,,,,,
2,11,2,T,-15.13,16.49,T,TRUE,122.9,Top-Center,,0,,,,,,,,,,,
2,12,3,P,33.65,42.47,NotVisible,FALSE,28.3,Top-Right,,1,,,,,,,,,,,
2,13,4,O,-44.72,-19.49,O,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
2,14,5,E,0.93,-25.06,E,TRUE,17.3,Middle-Center,,0,,,,,,,,,,,
2,15,6,C,35.04,-25.69,C,TRUE,10.6,Middle-Right,,0,,,,,,,,,,,
2,16,7,F,-28.5,-44.93,F,TRUE,75.3,Bottom-Left,,0,,,,,,,,,,,
2,17,8,L,6.56,-47.84,NotVisible,FALSE,28.3,Bottom-Center,,1,,,,,,,,,,,
2,18,9,Z,46.49,-40.4,Z,TRUE,201,Bottom-Right,,0,,,,,,,,,,,
3,19,1,P,-54.7,25.29,NotVisible,FALSE,17.3,Top-Left,,1,,,,,,,,,,,
3,20,2,E,21.31,39.07,E,TRUE,201,Top-Center,,0,,,,,,,,,,,
3,21,3,T,48.08,36.82,NotVisible,FALSE,46.1,Top-Right,,1,,,,,,,,,,,
3,22,4,D,-48.73,-10.48,D,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
3,23,5,L,-0.54,-8.27,L,TRUE,201,Middle-Center,,0,,,,,,,,,,,
3,24,6,C,50.01,-12.94,NotVisible,FALSE,10.6,Middle-Right,,1,,,,,,,,,,,
3,25,7,O,-50.48,-48.41,NotVisible,FALSE,28.3,Bottom-Left,,1,,,,,,,,,,,
3,26,8,F,-3.39,-44.85,F,TRUE,122.9,Bottom-Center,,0,,,,,,,,,,,
3,27,9,Z,39.62,-40.19,Z,TRUE,75.3,Bottom-Right,,0,,,,,,,,,,,
4,28,1,L,-33.88,29.68,L,TRUE,10.6,Top-Left,,0,,,,,,,,,,,
4,29,2,P,-3.83,39.7,P,TRUE,75.3,Top-Center,,0,,,,,,,,,,,
4,30,3,T,45.83,32.02,T,TRUE,75.3,Top-Right,,0,,,,,,,,,,,
4,31,4,C,-36.53,-18.78,C,TRUE,201,Middle-Left,,0,,,,,,,,,,,
4,32,5,E,3.14,-4.75,E,TRUE,201,Middle-Center,,0,,,,,,,,,,,
4,33,6,Z,48.24,-13.12,Z,TRUE,122.9,Middle-Right,,0,,,,,,,,,,,
4,34,7,F,-34.31,-34.41,F,TRUE,17.3,Bottom-Left,,0,,,,,,,,,,,
4,35,8,O,-5.02,-49.69,O,TRUE,46.1,Bottom-Center,,0,,,,,,,,,,,
4,36,9,D,42.67,-40.84,NotVisible,FALSE,17.3,Bottom-Right,,1,,,,,,,,,,,
5,37,1,Z,-38.74,28.48,Z,TRUE,201,Top-Left,,0,,,,,,,,,,,
5,38,2,D,6.13,42.23,NotVisible,FALSE,6.5,Top-Center,,1,,,,,,,,,,,
5,39,3,T,52.04,39.5,NotVisible,FALSE,201,Top-Right,,1,,,,,,,,,,,
5,40,4,O,-28.74,-25.71,O,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
5,41,5,F,-4.6,-0.99,F,TRUE,46.1,Middle-Center,,0,,,,,,,,,,,
5,42,6,E,52.4,-11.57,E,TRUE,122.9,Middle-Right,,0,,,,,,,,,,,
5,43,7,L,-52.29,-48.37,NotVisible,FALSE,122.9,Bottom-Left,,1,,,,,,,,,,,
5,44,8,P,-7.85,-49.95,NotVisible,FALSE,6.5,Bottom-Center,,1,,,,,,,,,,,
5,45,9,C,27.07,-46.44,NotVisible,FALSE,46.1,Bottom-Right,,1,,,,,,,,,,,
6,46,1,C,-31.27,25.22,L,FALSE,6.5,Top-Left,,1,,,,,,,,,,,
6,47,2,T,-6.79,32.13,T,TRUE,10.6,Top-Center,,0,,,,,,,,,,,
6,48,3,L,46.17,25.81,L,TRUE,201,Top-Right,,0,,,,,,,,,,,
6,49,4,Z,-38.45,1.36,Z,TRUE,17.3,Middle-Left,,0,,,,,,,,,,,
6,50,5,E,-17.1,-0.51,F,FALSE,6.5,Middle-Center,,1,,,,,,,,,,,
6,51,6,O,51.22,-27.04,NotVisible,FALSE,75.3,Middle-Right,,1,,,,,,,,,,,
6,52,7,D,-28.62,-36.98,D,TRUE,122.9,Bottom-Left,,0,,,,,,,,,,,
6,53,8,P,-16.23,-50.96,NotVisible,FALSE,122.9,Bottom-Center,,1,,,,,,,,,,,
6,54,9,F,54.26,-47.21,NotVisible,FALSE,17.3,Bottom-Right,,1,,,,,,,,,,,
7,55,1,P,-41.2,20.07,F,FALSE,17.3,Top-Left,,1,,,,,,,,,,,
7,56,2,Z,-12.88,36.85,Z,TRUE,46.1,Top-Center,,0,,,,,,,,,,,
7,57,3,O,27.06,39.04,NotVisible,FALSE,6.5,Top-Right,,1,,,,,,,,,,,
7,58,4,E,-34.73,-2.76,E,TRUE,75.3,Middle-Left,,0,,,,,,,,,,,
7,59,5,D,21.75,-1.8,D,TRUE,28.3,Middle-Center,,0,,,,,,,,,,,
7,60,6,C,47.78,-18.8,C,TRUE,201,Middle-Right,,0,,,,,,,,,,,
7,61,7,T,-33.1,-47.2,T,TRUE,201,Bottom-Left,,0,,,,,,,,,,,
7,62,8,L,-16.11,-36.06,L,TRUE,46.1,Bottom-Center,,0,,,,,,,,,,,
7,63,9,F,53.01,-44.26,NotVisible,FALSE,122.9,Bottom-Right,,1,,,,,,,,,,,
8,64,1,Z,-41.77,42.72,NotVisible,FALSE,28.3,Top-Left,,1,,,,,,,,,,,
8,65,2,P,16.51,28.66,P,TRUE,201,Top-Center,,0,,,,,,,,,,,
8,66,3,D,41.56,12.38,D,TRUE,10.6,Top-Right,,0,,,,,,,,,,,
8,67,4,T,-29.34,-8.41,NotVisible,FALSE,10.6,Middle-Left,,1,,,,,,,,,,,
8,68,5,L,14.45,7.96,L,TRUE,46.1,Middle-Center,,0,,,,,,,,,,,
8,69,6,C,29.28,5.28,O,FALSE,6.5,Middle-Right,,1,,,,,,,,,,,
8,70,7,F,-52.75,-51.37,NotVisible,FALSE,6.5,Bottom-Left,,1,,,,,,,,,,,
8,71,8,E,4.16,-33.02,F,FALSE,10.6,Bottom-Center,,1,,,,,,,,,,,
8,72,9,O,30.37,-51.42,NotVisible,FALSE,75.3,Bottom-Right,,1,,,,,,,,,,,
9,73,1,O,-51.1,27.59,NotVisible,FALSE,46.1,Top-Left,,1,,,,,,,,,,,
9,74,2,P,-17.21,17.52,D,FALSE,6.5,Top-Center,,1,,,,,,,,,,,
9,75,3,L,41.24,34.15,F,FALSE,17.3,Top-Right,,1,,,,,,,,,,,
9,76,4,T,-47.84,-16.18,T,TRUE,75.3,Middle-Left,,0,,,,,,,,,,,
9,77,5,E,8.5,-20.1,E,TRUE,122.9,Middle-Center,,0,,,,,,,,,,,
9,78,6,D,46.99,-26.58,NotVisible,FALSE,10.6,Middle-Right,,1,,,,,,,,,,,
9,79,7,Z,-29.73,-31.79,Z,TRUE,28.3,Bottom-Left,,0,,,,,,,,,,,
9,80,8,C,-2.68,-50.45,NotVisible,FALSE,6.5,Bottom-Center,,1,,,,,,,,,,,
9,81,9,F,52.78,-38.01,NotVisible,FALSE,28.3,Bottom-Right,,1,,,,,,,,,,,
10,82,1,F,-42.37,40.02,F,TRUE,122.9,Top-Left,,0,,,,,,,,,,,
10,83,2,Z,19.32,28.06,Z,TRUE,201,Top-Center,,0,,,,,,,,,,,
10,84,3,O,46.4,27.47,NotVisible,FALSE,6.5,Top-Right,,1,,,,,,,,,,,
10,85,4,L,-38.78,-7.29,L,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
10,86,5,D,18.5,-6.44,D,TRUE,75.3,Middle-Center,,0,,,,,,,,,,,
10,87,6,T,53.03,7.54,NotVisible,FALSE,46.1,Middle-Right,,1,,,,,,,,,,,
10,88,7,C,-44.49,-43.06,NotVisible,FALSE,75.3,Bottom-Left,,1,,,,,,,,,,,
10,89,8,E,3.62,-35.07,E,TRUE,46.1,Bottom-Center,,0,,,,,,,,,,,
10,90,9,P,35.51,-41.2,P,TRUE,122.9,Bottom-Right,,0,,,,,,,,,,,
11,91,1,E,-26.97,39.48,NotVisible,FALSE,6.5,Top-Left,,1,,,,,,,,,,,
11,92,2,C,-15.02,37.93,NotVisible,FALSE,6.5,Top-Center,,1,,,,,,,,,,,
11,93,3,F,32.28,34.27,F,TRUE,201,Top-Right,,0,,,,,,,,,,,
11,94,4,T,-45.39,-22.57,NotVisible,FALSE,10.6,Middle-Left,,1,,,,,,,,,,,
11,95,5,P,-14.41,-10.1,P,TRUE,10.6,Middle-Center,,0,,,,,,,,,,,
11,96,6,O,52.26,-19.79,D,FALSE,122.9,Middle-Right,,1,,,,,,,,,,,
11,97,7,D,-43.85,-45.29,NotVisible,FALSE,122.9,Bottom-Left,,1,,,,,,,,,,,
11,98,8,Z,-24.51,-50.51,NotVisible,FALSE,28.3,Bottom-Center,,1,,,,,,,,,,,
11,99,9,L,47.96,-52.65,NotVisible,FALSE,10.6,Bottom-Right,,1,,,,,,,,,,,
12,100,1,C,-32.02,14.82,C,TRUE,75.3,Top-Left,,0,,,,,,,,,,,
12,101,2,O,20.46,42.05,Z,FALSE,17.3,Top-Center,,1,,,,,,,,,,,
12,102,3,F,51.58,37.67,NotVisible,FALSE,201,Top-Right,,1,,,,,,,,,,,
12,103,4,L,-50.89,5.5,L,TRUE,17.3,Middle-Left,,0,,,,,,,,,,,
12,104,5,T,19.91,-27.7,NotVisible,FALSE,6.5,Middle-Center,,1,,,,,,,,,,,
12,105,6,P,44.96,-12.48,NotVisible,FALSE,17.3,Middle-Right,,1,,,,,,,,,,,
12,106,7,E,-45.45,-40.37,F,FALSE,46.1,Bottom-Left,,1,,,,,,,,,,,
12,107,8,Z,-1.16,-43.33,NotVisible,FALSE,10.6,Bottom-Center,,1,,,,,,,,,,,
12,108,9,D,52.44,-36.91,NotVisible,FALSE,201,Bottom-Right,,1,,,,,,,,,,,
13,109,1,L,-40.66,32.03,L,TRUE,201,Top-Left,,0,,,,,,,,,,,
13,110,2,E,-3.64,23.13,E,TRUE,122.9,Top-Center,,0,,,,,,,,,,,
13,111,3,F,36.52,37.04,F,TRUE,122.9,Top-Right,,0,,,,,,,,,,,
13,112,4,D,-38.96,8.73,NotVisible,FALSE,10.6,Middle-Left,,1,,,,,,,,,,,
13,113,5,P,-14.2,-5.16,P,TRUE,10.6,Middle-Center,,0,,,,,,,,,,,
13,114,6,C,28.97,-1.08,C,TRUE,75.3,Middle-Right,,0,,,,,,,,,,,
13,115,7,O,-52.81,-49.13,NotVisible,FALSE,46.1,Bottom-Left,,1,,,,,,,,,,,
13,116,8,T,-22.51,-51.94,NotVisible,FALSE,75.3,Bottom-Center,,1,,,,,,,,,,,
13,117,9,Z,53.03,-37.95,NotVisible,FALSE,201,Bottom-Right,,1,,,,,,,,,,,
14,118,1,E,-42.23,32.85,E,TRUE,122.9,Top-Left,,0,,,,,,,,,,,
14,119,2,Z,-22.01,35.8,Z,TRUE,122.9,Top-Center,,0,,,,,,,,,,,
14,120,3,O,34.13,32.73,O,TRUE,46.1,Top-Right,,0,,,,,,,,,,,
14,121,4,T,-51.55,2.37,T,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
14,122,5,F,5.3,-14.42,F,TRUE,17.3,Middle-Center,,0,,,,,,,,,,,
14,123,6,D,49.77,-20.48,NotVisible,FALSE,10.6,Middle-Right,,1,,,,,,,,,,,
14,124,7,C,-50.11,-49.5,NotVisible,FALSE,10.6,Bottom-Left,,1,,,,,,,,,,,
14,125,8,P,-8.21,-51.45,NotVisible,FALSE,6.5,Bottom-Center,,1,,,,,,,,,,,
14,126,9,L,49.44,-36.58,NotVisible,FALSE,10.6,Bottom-Right,,1,,,,,,,,,,,
15,127,1,O,-36.12,24.23,O,TRUE,28.3,Top-Left,,0,,,,,,,,,,,
15,128,2,F,23.49,15.59,NotVisible,FALSE,10.6,Top-Center,,1,,,,,,,,,,,
15,129,3,Z,47.91,11.78,NotVisible,FALSE,6.5,Top-Right,,1,,,,,,,,,,,
15,130,4,P,-49.44,-24.7,P,TRUE,122.9,Middle-Left,,0,,,,,,,,,,,
15,131,5,E,-3.41,-0.7,E,TRUE,201,Middle-Center,,0,,,,,,,,,,,
15,132,6,D,38.3,2.53,D,TRUE,201,Middle-Right,,0,,,,,,,,,,,
15,133,7,T,-27.65,-40.81,NotVisible,FALSE,6.5,Bottom-Left,,1,,,,,,,,,,,
15,134,8,L,-2.18,-38.89,L,TRUE,10.6,Bottom-Center,,0,,,,,,,,,,,
15,135,9,C,35.46,-47.24,NotVisible,FALSE,201,Bottom-Right,,1,,,,,,,,,,,
16,136,1,T,-35.25,39.46,P,FALSE,17.3,Top-Left,,1,,,,,,,,,,,
16,137,2,L,-18.11,13.4,L,TRUE,10.6,Top-Center,,0,,,,,,,,,,,
16,138,3,D,47.94,21.44,NotVisible,FALSE,75.3,Top-Right,,1,,,,,,,,,,,
16,139,4,Z,-39.65,6.3,Z,TRUE,46.1,Middle-Left,,0,,,,,,,,,,,
16,140,5,F,-15,-23.53,F,TRUE,201,Middle-Center,,0,,,,,,,,,,,
16,141,6,O,33.58,-15.06,NotVisible,FALSE,10.6,Middle-Right,,1,,,,,,,,,,,
16,142,7,C,-52.49,-46.71,NotVisible,FALSE,122.9,Bottom-Left,,1,,,,,,,,,,,
16,143,8,P,-0.7,-47.5,NotVisible,FALSE,6.5,Bottom-Center,,1,,,,,,,,,,,
16,144,9,E,37.48,-47.61,NotVisible,FALSE,122.9,Bottom-Right,,1,,,,,,,,,,,
1,1,1,P,-29.36,38.85,F,FALSE,122.9,Grid_Top-Left,,1,,,,,,,,,,,
1,2,2,L,11.33,33.17,NotVisible,FALSE,17.3,Grid_Top-Center,,1,,,,,,,,,,,
1,3,3,D,32.28,30.37,D,TRUE,201,Grid_Top-Right,,0,,,,,,,,,,,
1,4,4,O,-50.78,-13.81,NotVisible,FALSE,10.6,Grid_Middle-Left,,1,,,,,,,,,,,
1,5,5,Z,9.37,-14.7,Z,TRUE,122.9,Grid_Middle-Center,,0,,,,,,,,,,,
1,6,6,F,28.78,-9.74,F,TRUE,122.9,Grid_Middle-Right,,0,,,,,,,,,,,
1,7,7,E,-35.86,-46.1,NotVisible,FALSE,201,Grid_Bottom-Left,,1,,,,,,,,,,,
1,8,8,T,-12.5,-41.29,NotVisible,FALSE,10.6,Grid_Bottom-Center,,1,,,,,,,,,,,
1,9,9,C,43.14,-47.95,NotVisible,FALSE,46.1,Grid_Bottom-Right,,1,,,,,,,,,,,
2,10,1,E,-33.64,41.17,NotVisible,FALSE,6.5,Grid_Top-Left,,1,,,,,,,,,,,
2,11,2,P,0.69,17.07,P,TRUE,17.3,Grid_Top-Center,,0,,,,,,,,,,,
2,12,3,T,36.13,19.09,T,TRUE,122.9,Grid_Top-Right,,0,,,,,,,,,,,
2,13,4,C,-28.91,-24.78,NotVisible,FALSE,6.5,Grid_Middle-Left,,1,,,,,,,,,,,
2,14,5,O,1.92,-11.72,O,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
2,15,6,D,44.34,8.22,NotVisible,FALSE,17.3,Grid_Middle-Right,,1,,,,,,,,,,,
2,16,7,L,-53.43,-49.73,NotVisible,FALSE,28.3,Grid_Bottom-Left,,1,,,,,,,,,,,
2,17,8,Z,20.11,-45.07,Z,TRUE,122.9,Grid_Bottom-Center,,0,,,,,,,,,,,
2,18,9,F,27.76,-37.54,F,TRUE,28.3,Grid_Bottom-Right,,0,,,,,,,,,,,
3,19,1,F,-44.95,37.07,NotVisible,FALSE,28.3,Grid_Top-Left,,1,,,,,,,,,,,
3,20,2,T,7.15,40.42,NotVisible,FALSE,122.9,Grid_Top-Center,,1,,,,,,,,,,,
3,21,3,O,52.8,32.04,NotVisible,FALSE,46.1,Grid_Top-Right,,1,,,,,,,,,,,
3,22,4,C,-33.57,-10.1,C,TRUE,75.3,Grid_Middle-Left,,0,,,,,,,,,,,
3,23,5,D,14.54,-4.4,D,TRUE,122.9,Grid_Middle-Center,,0,,,,,,,,,,,
3,24,6,Z,51.17,-12.38,NotVisible,FALSE,75.3,Grid_Middle-Right,,1,,,,,,,,,,,
3,25,7,E,-36.18,-51.96,NotVisible,FALSE,10.6,Grid_Bottom-Left,,1,,,,,,,,,,,
3,26,8,P,15.44,-47.21,P,TRUE,75.3,Grid_Bottom-Center,,0,,,,,,,,,,,
3,27,9,L,51.11,-49.34,NotVisible,FALSE,28.3,Grid_Bottom-Right,,1,,,,,,,,,,,
4,28,1,F,-46.32,34.69,NotVisible,FALSE,75.3,Grid_Top-Left,,1,,,,,,,,,,,
4,29,2,D,18.13,26.55,D,TRUE,201,Grid_Top-Center,,0,,,,,,,,,,,
4,30,3,O,35.34,32.55,NotVisible,FALSE,46.1,Grid_Top-Right,,1,,,,,,,,,,,
4,31,4,C,-49.95,1.39,NotVisible,FALSE,201,Grid_Middle-Left,,1,,,,,,,,,,,
4,32,5,P,4.09,-16.98,P,TRUE,75.3,Grid_Middle-Center,,0,,,,,,,,,,,
4,33,6,L,54.32,3.48,NotVisible,FALSE,75.3,Grid_Middle-Right,,1,,,,,,,,,,,
4,34,7,Z,-36.33,-51.59,NotVisible,FALSE,28.3,Grid_Bottom-Left,,1,,,,,,,,,,,
4,35,8,E,-15.99,-41.44,F,FALSE,201,Grid_Bottom-Center,,1,,,,,,,,,,,
4,36,9,T,53.53,-39.98,E,FALSE,75.3,Grid_Bottom-Right,,1,,,,,,,,,,,
5,37,1,F,-40.25,15.32,F,TRUE,122.9,Grid_Top-Left,,0,,,,,,,,,,,
5,38,2,C,22.27,36.13,NotVisible,FALSE,10.6,Grid_Top-Center,,1,,,,,,,,,,,
5,39,3,P,29.62,42.27,NotVisible,FALSE,6.5,Grid_Top-Right,,1,,,,,,,,,,,
5,40,4,D,-45.52,-18.15,NotVisible,FALSE,28.3,Grid_Middle-Left,,1,,,,,,,,,,,
5,41,5,L,-18.75,-12.85,L,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
5,42,6,T,31.69,-15.11,T,TRUE,122.9,Grid_Middle-Right,,0,,,,,,,,,,,
5,43,7,O,-41.5,-42.9,NotVisible,FALSE,6.5,Grid_Bottom-Left,,1,,,,,,,,,,,
5,44,8,E,20.16,-40.01,NotVisible,FALSE,6.5,Grid_Bottom-Center,,1,,,,,,,,,,,
5,45,9,Z,34.86,-48.22,Z,TRUE,122.9,Grid_Bottom-Right,,0,,,,,,,,,,,
6,46,1,D,-41.58,40.51,NotVisible,FALSE,17.3,Grid_Top-Left,,1,,,,,,,,,,,
6,47,2,Z,12.15,42.88,NotVisible,FALSE,10.6,Grid_Top-Center,,1,,,,,,,,,,,
6,48,3,F,39.72,39.45,NotVisible,FALSE,201,Grid_Top-Right,,1,,,,,,,,,,,
6,49,4,O,-46.89,-5.08,NotVisible,FALSE,17.3,Grid_Middle-Left,,1,,,,,,,,,,,
6,50,5,L,13.14,-15.39,L,TRUE,17.3,Grid_Middle-Center,,0,,,,,,,,,,,
6,51,6,T,48.97,-13.29,NotVisible,FALSE,6.5,Grid_Middle-Right,,1,,,,,,,,,,,
6,52,7,E,-36.65,-46.02,NotVisible,FALSE,17.3,Grid_Bottom-Left,,1,,,,,,,,,,,
6,53,8,C,0.66,-49.43,NotVisible,FALSE,17.3,Grid_Bottom-Center,,1,,,,,,,,,,,
6,54,9,P,37.42,-33.9,P,TRUE,46.1,Grid_Bottom-Right,,0,,,,,,,,,,,
7,55,1,C,-52.94,36.44,NotVisible,FALSE,122.9,Grid_Top-Left,,1,,,,,,,,,,,
7,56,2,Z,21,18.66,Z,TRUE,122.9,Grid_Top-Center,,0,,,,,,,,,,,
7,57,3,T,42.97,25.54,T,TRUE,201,Grid_Top-Right,,0,,,,,,,,,,,
7,58,4,D,-38.22,-2.84,L,FALSE,17.3,Grid_Middle-Left,,1,,,,,,,,,,,
7,59,5,P,-12.84,0.32,P,TRUE,46.1,Grid_Middle-Center,,0,,,,,,,,,,,
7,60,6,F,44.68,-0.73,F,TRUE,201,Grid_Middle-Right,,0,,,,,,,,,,,
7,61,7,O,-41.32,-49.8,NotVisible,FALSE,46.1,Grid_Bottom-Left,,1,,,,,,,,,,,
7,62,8,E,-12.73,-37.37,E,TRUE,46.1,Grid_Bottom-Center,,0,,,,,,,,,,,
7,63,9,L,52.36,-52.4,NotVisible,FALSE,28.3,Grid_Bottom-Right,,1,,,,,,,,,,,
8,64,1,P,-40.96,29.37,NotVisible,FALSE,6.5,Grid_Top-Left,,1,,,,,,,,,,,
8,65,2,E,-4.01,40.68,NotVisible,FALSE,75.3,Grid_Top-Center,,1,,,,,,,,,,,
